;day_of_week;day_of_year;hour;Vacances_C;Férié;Real visitor number;Predicted visitor number
2059;1,0;44,0;1300,0;1,0;-1,0;0,0;0,42913333333333337
2060;1,0;44,0;1330,0;1,0;-1,0;0,0;3,2983000000000002
2061;1,0;44,0;1400,0;1,0;-1,0;0,0;6,2863999999999995
2062;1,0;44,0;1430,0;1,0;-1,0;0,0;7,444399999999999
2063;1,0;44,0;1500,0;1,0;-1,0;0,0;7,813099999999999
2064;1,0;44,0;1530,0;1,0;-1,0;0,0;7,9163999999999985
2065;1,0;44,0;1600,0;1,0;-1,0;0,0;7,9079999999999995
2066;1,0;44,0;1630,0;1,0;-1,0;0,0;7,723933333333333
2067;1,0;44,0;1700,0;1,0;-1,0;0,0;7,485766666666668
2068;1,0;44,0;1730,0;1,0;-1,0;0,0;7,315266666666667
2069;1,0;44,0;1800,0;1,0;-1,0;0,0;6,030166666666666
2070;1,0;44,0;1830,0;1,0;-1,0;0,0;5,802666666666666
2071;1,0;44,0;1900,0;1,0;-1,0;0,0;2,137833333333333
2072;1,0;44,0;1930,0;1,0;-1,0;0,0;2,777666666666667
2073;1,0;44,0;2000,0;1,0;-1,0;0,0;0,336
2074;1,0;44,0;2030,0;1,0;-1,0;0,0;0,5565
2075;1,0;44,0;2100,0;1,0;-1,0;0,0;0,0
2076;1,0;44,0;2130,0;1,0;-1,0;0,0;0,0
2077;1,0;44,0;2200,0;1,0;-1,0;0,0;0,0
2078;1,0;44,0;2230,0;1,0;-1,0;0,0;0,0
2079;1,0;44,0;2300,0;1,0;-1,0;0,0;0,0
2080;1,0;44,0;2330,0;1,0;-1,0;0,0;0,0
2081;2,0;45,0;0,0;1,0;-1,0;0,0;0,0
2082;2,0;45,0;30,0;1,0;-1,0;0,0;0,0
2083;2,0;45,0;100,0;1,0;-1,0;0,0;0,0
2084;2,0;45,0;130,0;1,0;-1,0;0,0;0,0
2085;2,0;45,0;200,0;1,0;-1,0;0,0;0,0
2086;2,0;45,0;230,0;1,0;-1,0;0,0;0,0
2087;2,0;45,0;300,0;1,0;-1,0;0,0;0,0
2088;2,0;45,0;330,0;1,0;-1,0;0,0;0,0
2089;2,0;45,0;400,0;1,0;-1,0;0,0;0,0
2090;2,0;45,0;430,0;1,0;-1,0;0,0;0,0
2091;2,0;45,0;500,0;1,0;-1,0;0,0;0,0
2092;2,0;45,0;530,0;1,0;-1,0;0,0;0,0
2093;2,0;45,0;600,0;1,0;-1,0;0,0;0,0
2094;2,0;45,0;630,0;1,0;-1,0;0,0;0,0
2095;2,0;45,0;700,0;1,0;-1,0;0,0;0,0
2096;2,0;45,0;730,0;1,0;-1,0;0,0;0,0
2097;2,0;45,0;800,0;1,0;-1,0;0,0;0,0
2098;2,0;45,0;830,0;1,0;-1,0;0,0;0,0
2099;2,0;45,0;900,0;1,0;-1,0;0,0;0,0
2100;2,0;45,0;930,0;1,0;-1,0;0,0;0,004
2101;2,0;45,0;1000,0;1,0;-1,0;8,0;1,629342857142856
2102;2,0;45,0;1030,0;1,0;-1,0;33,0;27,652195238095256
2103;2,0;45,0;1100,0;1,0;-1,0;61,0;54,66402857142858
2104;2,0;45,0;1130,0;1,0;-1,0;79,0;64,25626666666665
2105;2,0;45,0;1200,0;1,0;-1,0;85,0;76,64793809523808
2106;2,0;45,0;1230,0;1,0;-1,0;92,0;78,43495714285714
2107;2,0;45,0;1300,0;1,0;-1,0;98,0;82,17045238095236
2108;2,0;45,0;1330,0;1,0;-1,0;98,0;83,56939523809523
2109;2,0;45,0;1400,0;1,0;-1,0;104,0;93,62160000000002
2110;2,0;45,0;1430,0;1,0;-1,0;107,0;102,50949999999999
2111;2,0;45,0;1500,0;1,0;-1,0;113,0;112,44568888888887
2112;2,0;45,0;1530,0;1,0;-1,0;112,0;114,69162222222222
2113;2,0;45,0;1600,0;1,0;-1,0;109,0;114,8682
2114;2,0;45,0;1630,0;1,0;-1,0;107,0;114,53879999999995
2115;2,0;45,0;1700,0;1,0;-1,0;107,0;109,02253333333331
2116;2,0;45,0;1730,0;1,0;-1,0;103,0;103,64191428571426
2117;2,0;45,0;1800,0;1,0;-1,0;93,0;95,33405238095239
2118;2,0;45,0;1830,0;1,0;-1,0;87,0;88,49507142857145
2119;2,0;45,0;1900,0;1,0;-1,0;76,0;69,73105238095238
2120;2,0;45,0;1930,0;1,0;-1,0;61,0;60,89911428571428
2121;2,0;45,0;2000,0;1,0;-1,0;24,0;27,506461904761906
2122;2,0;45,0;2030,0;1,0;-1,0;24,0;27,00996666666667
2123;2,0;45,0;2100,0;1,0;-1,0;0,0;0,362
2124;2,0;45,0;2130,0;1,0;-1,0;0,0;0,026
2125;2,0;45,0;2200,0;1,0;-1,0;0,0;0,0
2126;2,0;45,0;2230,0;1,0;-1,0;0,0;0,0
2127;2,0;45,0;2300,0;1,0;-1,0;0,0;0,0
2128;2,0;45,0;2330,0;1,0;-1,0;0,0;0,0
2129;3,0;46,0;0,0;1,0;-1,0;0,0;0,0
2130;3,0;46,0;30,0;1,0;-1,0;0,0;0,0
2131;3,0;46,0;100,0;1,0;-1,0;0,0;0,0
2132;3,0;46,0;130,0;1,0;-1,0;0,0;0,0
2133;3,0;46,0;200,0;1,0;-1,0;0,0;0,0
2134;3,0;46,0;230,0;1,0;-1,0;0,0;0,0
2135;3,0;46,0;300,0;1,0;-1,0;0,0;0,0
2136;3,0;46,0;330,0;1,0;-1,0;0,0;0,0
2137;3,0;46,0;400,0;1,0;-1,0;0,0;0,0
2138;3,0;46,0;430,0;1,0;-1,0;0,0;0,0
2139;3,0;46,0;500,0;1,0;-1,0;0,0;0,0
2140;3,0;46,0;530,0;1,0;-1,0;0,0;0,0
2141;3,0;46,0;600,0;1,0;-1,0;0,0;0,0
2142;3,0;46,0;630,0;1,0;-1,0;0,0;0,0
2143;3,0;46,0;700,0;1,0;-1,0;0,0;0,0
2144;3,0;46,0;730,0;1,0;-1,0;0,0;0,0
2145;3,0;46,0;800,0;1,0;-1,0;0,0;0,0
2146;3,0;46,0;830,0;1,0;-1,0;0,0;0,0
2147;3,0;46,0;900,0;1,0;-1,0;0,0;0,0
2148;3,0;46,0;930,0;1,0;-1,0;0,0;0,016
2149;3,0;46,0;1000,0;1,0;-1,0;11,0;2,569052380952381
2150;3,0;46,0;1030,0;1,0;-1,0;30,0;32,1501619047619
2151;3,0;46,0;1100,0;1,0;-1,0;59,0;56,00545714285717
2152;3,0;46,0;1130,0;1,0;-1,0;76,0;67,58249999999998
2153;3,0;46,0;1200,0;1,0;-1,0;85,0;76,79618333333333
2154;3,0;46,0;1230,0;1,0;-1,0;88,0;77,62545952380951
2155;3,0;46,0;1300,0;1,0;-1,0;94,0;78,56433333333328
2156;3,0;46,0;1330,0;1,0;-1,0;91,0;78,4562333333333
2157;3,0;46,0;1400,0;1,0;-1,0;101,0;88,6145238095238
2158;3,0;46,0;1430,0;1,0;-1,0;105,0;99,48316666666666
2159;3,0;46,0;1500,0;1,0;-1,0;110,0;107,92930000000001
2160;3,0;46,0;1530,0;1,0;-1,0;112,0;110,61326666666669
2161;3,0;46,0;1600,0;1,0;-1,0;104,0;109,81883333333339
2162;3,0;46,0;1630,0;1,0;-1,0;104,0;109,29003333333334
2163;3,0;46,0;1700,0;1,0;-1,0;100,0;103,45708095238103
2164;3,0;46,0;1730,0;1,0;-1,0;95,0;100,227180952381
2165;3,0;46,0;1800,0;1,0;-1,0;92,0;93,41034761904766
2166;3,0;46,0;1830,0;1,0;-1,0;82,0;86,32147142857147
2167;3,0;46,0;1900,0;1,0;-1,0;66,0;69,81128571428572
2168;3,0;46,0;1930,0;1,0;-1,0;52,0;61,54344761904762
2169;3,0;46,0;2000,0;1,0;-1,0;15,0;28,761561904761898
2170;3,0;46,0;2030,0;1,0;-1,0;15,0;28,032533333333333
2171;3,0;46,0;2100,0;1,0;-1,0;0,0;0,478
2172;3,0;46,0;2130,0;1,0;-1,0;0,0;0,046
2173;3,0;46,0;2200,0;1,0;-1,0;0,0;0,0
2174;3,0;46,0;2230,0;1,0;-1,0;0,0;0,0
2175;3,0;46,0;2300,0;1,0;-1,0;0,0;0,0
2176;3,0;46,0;2330,0;1,0;-1,0;0,0;0,0
2177;4,0;47,0;0,0;1,0;-1,0;0,0;0,0
2178;4,0;47,0;30,0;1,0;-1,0;0,0;0,0
2179;4,0;47,0;100,0;1,0;-1,0;0,0;0,0
2180;4,0;47,0;130,0;1,0;-1,0;0,0;0,0
2181;4,0;47,0;200,0;1,0;-1,0;0,0;0,0
2182;4,0;47,0;230,0;1,0;-1,0;0,0;0,0
2183;4,0;47,0;300,0;1,0;-1,0;0,0;0,0
2184;4,0;47,0;330,0;1,0;-1,0;0,0;0,0
2185;4,0;47,0;400,0;1,0;-1,0;0,0;0,0
2186;4,0;47,0;430,0;1,0;-1,0;0,0;0,0
2187;4,0;47,0;500,0;1,0;-1,0;0,0;0,0
2188;4,0;47,0;530,0;1,0;-1,0;0,0;0,0
2189;4,0;47,0;600,0;1,0;-1,0;0,0;0,0
2190;4,0;47,0;630,0;1,0;-1,0;0,0;0,0
2191;4,0;47,0;700,0;1,0;-1,0;0,0;0,0
2192;4,0;47,0;730,0;1,0;-1,0;0,0;0,0
2193;4,0;47,0;800,0;1,0;-1,0;0,0;0,0
2194;4,0;47,0;830,0;1,0;-1,0;0,0;0,0
2195;4,0;47,0;900,0;1,0;-1,0;0,0;0,0
2196;4,0;47,0;930,0;1,0;-1,0;0,0;0,002
2197;4,0;47,0;1000,0;1,0;-1,0;5,0;3,2626285714285723
2198;4,0;47,0;1030,0;1,0;-1,0;38,0;30,172447619047617
2199;4,0;47,0;1100,0;1,0;-1,0;57,0;54,19223333333331
2200;4,0;47,0;1130,0;1,0;-1,0;80,0;65,63773333333333
2201;4,0;47,0;1200,0;1,0;-1,0;89,0;75,77915714285717
2202;4,0;47,0;1230,0;1,0;-1,0;91,0;78,5387619047619
2203;4,0;47,0;1300,0;1,0;-1,0;94,0;81,87614761904761
2204;4,0;47,0;1330,0;1,0;-1,0;98,0;82,79488095238094
2205;4,0;47,0;1400,0;1,0;-1,0;102,0;92,72050000000003
2206;4,0;47,0;1430,0;1,0;-1,0;114,0;100,78123333333335
2207;4,0;47,0;1500,0;1,0;-1,0;120,0;107,48538412698419
2208;4,0;47,0;1530,0;1,0;-1,0;120,0;108,05855079365084
2209;4,0;47,0;1600,0;1,0;-1,0;122,0;107,56886984126986
2210;4,0;47,0;1630,0;1,0;-1,0;115,0;106,04734126984124
2211;4,0;47,0;1700,0;1,0;-1,0;109,0;100,57390317460322
2212;4,0;47,0;1730,0;1,0;-1,0;108,0;97,50371428571431
2213;4,0;47,0;1800,0;1,0;-1,0;100,0;91,9654492063492
2214;4,0;47,0;1830,0;1,0;-1,0;93,0;86,39586190476194
2215;4,0;47,0;1900,0;1,0;-1,0;76,0;70,03706666666665
2216;4,0;47,0;1930,0;1,0;-1,0;58,0;62,102657142857154
2217;4,0;47,0;2000,0;1,0;-1,0;25,0;28,983666666666664
2218;4,0;47,0;2030,0;1,0;-1,0;25,0;28,163676190476192
2219;4,0;47,0;2100,0;1,0;-1,0;0,0;0,51
2220;4,0;47,0;2130,0;1,0;-1,0;0,0;0,0
2221;4,0;47,0;2200,0;1,0;-1,0;0,0;0,0
2222;4,0;47,0;2230,0;1,0;-1,0;0,0;0,0
2223;4,0;47,0;2300,0;1,0;-1,0;0,0;0,0
2224;4,0;47,0;2330,0;1,0;-1,0;0,0;0,0
2225;5,0;48,0;0,0;1,0;-1,0;0,0;0,0
2226;5,0;48,0;30,0;1,0;-1,0;0,0;0,0
2227;5,0;48,0;100,0;1,0;-1,0;0,0;0,0
2228;5,0;48,0;130,0;1,0;-1,0;0,0;0,0
2229;5,0;48,0;200,0;1,0;-1,0;0,0;0,0
2230;5,0;48,0;230,0;1,0;-1,0;0,0;0,0
2231;5,0;48,0;300,0;1,0;-1,0;0,0;0,0
2232;5,0;48,0;330,0;1,0;-1,0;0,0;0,0
2233;5,0;48,0;400,0;1,0;-1,0;0,0;0,0
2234;5,0;48,0;430,0;1,0;-1,0;0,0;0,0
2235;5,0;48,0;500,0;1,0;-1,0;0,0;0,0
2236;5,0;48,0;530,0;1,0;-1,0;0,0;0,0
2237;5,0;48,0;600,0;1,0;-1,0;0,0;0,0
2238;5,0;48,0;630,0;1,0;-1,0;0,0;0,0
2239;5,0;48,0;700,0;1,0;-1,0;0,0;0,0
2240;5,0;48,0;730,0;1,0;-1,0;0,0;0,0
2241;5,0;48,0;800,0;1,0;-1,0;0,0;0,0
2242;5,0;48,0;830,0;1,0;-1,0;0,0;0,0
2243;5,0;48,0;900,0;1,0;-1,0;0,0;0,0
2244;5,0;48,0;930,0;1,0;-1,0;0,0;0,0
2245;5,0;48,0;1000,0;1,0;-1,0;1,0;3,368923809523812
2246;5,0;48,0;1030,0;1,0;-1,0;33,0;29,95019047619048
2247;5,0;48,0;1100,0;1,0;-1,0;51,0;52,904433333333365
2248;5,0;48,0;1130,0;1,0;-1,0;61,0;63,351785714285725
2249;5,0;48,0;1200,0;1,0;-1,0;66,0;73,59292142857144
2250;5,0;48,0;1230,0;1,0;-1,0;75,0;75,38780476190476
2251;5,0;48,0;1300,0;1,0;-1,0;76,0;79,319419047619
2252;5,0;48,0;1330,0;1,0;-1,0;83,0;80,98686666666664
2253;5,0;48,0;1400,0;1,0;-1,0;88,0;87,55318571428577
2254;5,0;48,0;1430,0;1,0;-1,0;95,0;92,1830428571429
2255;5,0;48,0;1500,0;1,0;-1,0;107,0;101,30040000000002
2256;5,0;48,0;1530,0;1,0;-1,0;109,0;102,06776666666664
2257;5,0;48,0;1600,0;1,0;-1,0;106,0;100,95206666666664
2258;5,0;48,0;1630,0;1,0;-1,0;106,0;99,94236666666664
2259;5,0;48,0;1700,0;1,0;-1,0;100,0;94,10898095238096
2260;5,0;48,0;1730,0;1,0;-1,0;87,0;91,53338095238095
2261;5,0;48,0;1800,0;1,0;-1,0;81,0;85,82140952380952
2262;5,0;48,0;1830,0;1,0;-1,0;73,0;80,3014380952381
2263;5,0;48,0;1900,0;1,0;-1,0;60,0;65,09150476190479
2264;5,0;48,0;1930,0;1,0;-1,0;42,0;56,55204285714285
2265;5,0;48,0;2000,0;1,0;-1,0;8,0;29,66133333333334
2266;5,0;48,0;2030,0;1,0;-1,0;8,0;27,302933333333335
2267;5,0;48,0;2100,0;1,0;-1,0;0,0;0,354
2268;5,0;48,0;2130,0;1,0;-1,0;0,0;0,0
2269;5,0;48,0;2200,0;1,0;-1,0;0,0;0,0
2270;5,0;48,0;2230,0;1,0;-1,0;0,0;0,0
2271;5,0;48,0;2300,0;1,0;-1,0;0,0;0,0
2272;5,0;48,0;2330,0;1,0;-1,0;0,0;0,0
2273;6,0;49,0;0,0;1,0;-1,0;0,0;0,0
2274;6,0;49,0;30,0;1,0;-1,0;0,0;0,0
2275;6,0;49,0;100,0;1,0;-1,0;0,0;0,0
2276;6,0;49,0;130,0;1,0;-1,0;0,0;0,0
2277;6,0;49,0;200,0;1,0;-1,0;0,0;0,0
2278;6,0;49,0;230,0;1,0;-1,0;0,0;0,0
2279;6,0;49,0;300,0;1,0;-1,0;0,0;0,0
2280;6,0;49,0;330,0;1,0;-1,0;0,0;0,0
2281;6,0;49,0;400,0;1,0;-1,0;0,0;0,0
2282;6,0;49,0;430,0;1,0;-1,0;0,0;0,0
2283;6,0;49,0;500,0;1,0;-1,0;0,0;0,0
2284;6,0;49,0;530,0;1,0;-1,0;0,0;0,0
2285;6,0;49,0;600,0;1,0;-1,0;0,0;0,0
2286;6,0;49,0;630,0;1,0;-1,0;0,0;0,0
2287;6,0;49,0;700,0;1,0;-1,0;0,0;0,0
2288;6,0;49,0;730,0;1,0;-1,0;0,0;0,0
2289;6,0;49,0;800,0;1,0;-1,0;0,0;0,0
2290;6,0;49,0;830,0;1,0;-1,0;0,0;0,0
2291;6,0;49,0;900,0;1,0;-1,0;0,0;0,0
2292;6,0;49,0;930,0;1,0;-1,0;0,0;0,016
2293;6,0;49,0;1000,0;1,0;-1,0;4,0;5,004752380952379
2294;6,0;49,0;1030,0;1,0;-1,0;33,0;44,99180476190476
2295;6,0;49,0;1100,0;1,0;-1,0;58,0;76,79487142857143
2296;6,0;49,0;1130,0;1,0;-1,0;77,0;93,4024
2297;6,0;49,0;1200,0;1,0;-1,0;89,0;104,60029999999995
2298;6,0;49,0;1230,0;1,0;-1,0;96,0;106,97554761904757
2299;6,0;49,0;1300,0;1,0;-1,0;102,0;111,82813333333331
2300;6,0;49,0;1330,0;1,0;-1,0;107,0;113,40933333333336
2301;6,0;49,0;1400,0;1,0;-1,0;106,0;114,25103333333341
2302;6,0;49,0;1430,0;1,0;-1,0;106,0;117,12495714285716
2303;6,0;49,0;1500,0;1,0;-1,0;109,0;120,68586666666663
2304;6,0;49,0;1530,0;1,0;-1,0;110,0;121,12707619047613
2305;6,0;49,0;1600,0;1,0;-1,0;110,0;120,80414761904757
2306;6,0;49,0;1630,0;1,0;-1,0;108,0;119,7898666666667
2307;6,0;49,0;1700,0;1,0;-1,0;100,0;114,14421904761907
2308;6,0;49,0;1730,0;1,0;-1,0;92,0;112,63398571428574
2309;6,0;49,0;1800,0;1,0;-1,0;82,0;105,89461904761909
2310;6,0;49,0;1830,0;1,0;-1,0;77,0;96,44946666666671
2311;6,0;49,0;1900,0;1,0;-1,0;62,0;78,12941904761907
2312;6,0;49,0;1930,0;1,0;-1,0;45,0;64,55129285714287
2313;6,0;49,0;2000,0;1,0;-1,0;7,0;50,555633333333326
2314;6,0;49,0;2030,0;1,0;-1,0;7,0;48,73956666666667
2315;6,0;49,0;2100,0;1,0;-1,0;0,0;0,882
2316;6,0;49,0;2130,0;1,0;-1,0;0,0;0,378
2317;6,0;49,0;2200,0;1,0;-1,0;0,0;0,0
2318;6,0;49,0;2230,0;1,0;-1,0;0,0;0,0
2319;6,0;49,0;2300,0;1,0;-1,0;0,0;0,0
2320;6,0;49,0;2330,0;1,0;-1,0;0,0;0,0
2321;0,0;50,0;0,0;1,0;-1,0;0,0;0,0
2322;0,0;50,0;30,0;1,0;-1,0;0,0;0,0
2323;0,0;50,0;100,0;1,0;-1,0;0,0;0,0
2324;0,0;50,0;130,0;1,0;-1,0;0,0;0,0
2325;0,0;50,0;200,0;1,0;-1,0;0,0;0,0
2326;0,0;50,0;230,0;1,0;-1,0;0,0;0,0
2327;0,0;50,0;300,0;1,0;-1,0;0,0;0,0
2328;0,0;50,0;330,0;1,0;-1,0;0,0;0,0
2329;0,0;50,0;400,0;1,0;-1,0;0,0;0,0
2330;0,0;50,0;430,0;1,0;-1,0;0,0;0,0
2331;0,0;50,0;500,0;1,0;-1,0;0,0;0,0
2332;0,0;50,0;530,0;1,0;-1,0;0,0;0,0
2333;0,0;50,0;600,0;1,0;-1,0;0,0;0,0
2334;0,0;50,0;630,0;1,0;-1,0;0,0;0,0
2335;0,0;50,0;700,0;1,0;-1,0;0,0;0,0
2336;0,0;50,0;730,0;1,0;-1,0;0,0;0,0
2337;0,0;50,0;800,0;1,0;-1,0;0,0;0,0
2338;0,0;50,0;830,0;1,0;-1,0;0,0;0,0
2339;0,0;50,0;900,0;1,0;-1,0;0,0;0,0
2340;0,0;50,0;930,0;1,0;-1,0;0,0;0,0
2341;0,0;50,0;1000,0;1,0;-1,0;0,0;0,028
2342;0,0;50,0;1030,0;1,0;-1,0;0,0;0,27083333333333337
2343;0,0;50,0;1100,0;1,0;-1,0;0,0;0,005333333333333333
2344;0,0;50,0;1130,0;1,0;-1,0;0,0;0,005333333333333333
2345;0,0;50,0;1200,0;1,0;-1,0;0,0;0,20199999999999999
2346;0,0;50,0;1230,0;1,0;-1,0;0,0;0,07133333333333335
2347;0,0;50,0;1300,0;1,0;-1,0;1,0;3,46879523809524
2348;0,0;50,0;1330,0;1,0;-1,0;45,0;58,951395238095216
2349;0,0;50,0;1400,0;1,0;-1,0;76,0;99,71472380952378
2350;0,0;50,0;1430,0;1,0;-1,0;87,0;110,2294523809524
2351;0,0;50,0;1500,0;1,0;-1,0;85,0;116,96822460317459
2352;0,0;50,0;1530,0;1,0;-1,0;99,0;119,32366746031744
2353;0,0;50,0;1600,0;1,0;-1,0;102,0;119,1047007936508
2354;0,0;50,0;1630,0;1,0;-1,0;105,0;116,61115079365082
2355;0,0;50,0;1700,0;1,0;-1,0;110,0;112,81911190476193
2356;0,0;50,0;1730,0;1,0;-1,0;113,0;110,97762857142862
2357;0,0;50,0;1800,0;1,0;-1,0;108,0;99,18121428571426
2358;0,0;50,0;1830,0;1,0;-1,0;91,0;89,86055238095241
2359;0,0;50,0;1900,0;1,0;-1,0;18,0;50,74358095238093
2360;0,0;50,0;1930,0;1,0;-1,0;18,0;46,66786666666666
2361;0,0;50,0;2000,0;1,0;-1,0;0,0;0,336
2362;0,0;50,0;2030,0;1,0;-1,0;0,0;0,5565
2363;0,0;50,0;2100,0;1,0;-1,0;0,0;0,0
2364;0,0;50,0;2130,0;1,0;-1,0;0,0;0,0
2365;0,0;50,0;2200,0;1,0;-1,0;0,0;0,0
2366;0,0;50,0;2230,0;1,0;-1,0;0,0;0,0
2367;0,0;50,0;2300,0;1,0;-1,0;0,0;0,0
2368;0,0;50,0;2330,0;1,0;-1,0;0,0;0,0
2369;1,0;51,0;0,0;-1,0;-1,0;0,0;0,0
2370;1,0;51,0;30,0;-1,0;-1,0;0,0;0,0
2371;1,0;51,0;100,0;-1,0;-1,0;0,0;0,0
2372;1,0;51,0;130,0;-1,0;-1,0;0,0;0,0
2373;1,0;51,0;200,0;-1,0;-1,0;0,0;0,0
2374;1,0;51,0;230,0;-1,0;-1,0;0,0;0,0
2375;1,0;51,0;300,0;-1,0;-1,0;0,0;0,0
2376;1,0;51,0;330,0;-1,0;-1,0;0,0;0,0
2377;1,0;51,0;400,0;-1,0;-1,0;0,0;0,0
2378;1,0;51,0;430,0;-1,0;-1,0;0,0;0,0
2379;1,0;51,0;500,0;-1,0;-1,0;0,0;0,0
2380;1,0;51,0;530,0;-1,0;-1,0;0,0;0,0
2381;1,0;51,0;600,0;-1,0;-1,0;0,0;0,0
2382;1,0;51,0;630,0;-1,0;-1,0;0,0;0,0
2383;1,0;51,0;700,0;-1,0;-1,0;0,0;0,0
2384;1,0;51,0;730,0;-1,0;-1,0;0,0;0,0
2385;1,0;51,0;800,0;-1,0;-1,0;0,0;0,0
2386;1,0;51,0;830,0;-1,0;-1,0;0,0;0,0
2387;1,0;51,0;900,0;-1,0;-1,0;0,0;0,0
2388;1,0;51,0;930,0;-1,0;-1,0;0,0;0,0
2389;1,0;51,0;1000,0;-1,0;-1,0;0,0;0,029333333333333333
2390;1,0;51,0;1030,0;-1,0;-1,0;0,0;0,0
2391;1,0;51,0;1100,0;-1,0;-1,0;0,0;0,0
2392;1,0;51,0;1130,0;-1,0;-1,0;0,0;0,0
2393;1,0;51,0;1200,0;-1,0;-1,0;0,0;0,0
2394;1,0;51,0;1230,0;-1,0;-1,0;0,0;0,0
2395;1,0;51,0;1300,0;-1,0;-1,0;0,0;0,11076666666666667
2396;1,0;51,0;1330,0;-1,0;-1,0;0,0;0,119
2397;1,0;51,0;1400,0;-1,0;-1,0;0,0;0,2
2398;1,0;51,0;1430,0;-1,0;-1,0;0,0;0,186
2399;1,0;51,0;1500,0;-1,0;-1,0;0,0;0,0
2400;1,0;51,0;1530,0;-1,0;-1,0;0,0;0,0
2401;1,0;51,0;1600,0;-1,0;-1,0;0,0;0,165
2402;1,0;51,0;1630,0;-1,0;-1,0;0,0;0,0
2403;1,0;51,0;1700,0;-1,0;-1,0;0,0;0,0
2404;1,0;51,0;1730,0;-1,0;-1,0;0,0;0,0
2405;1,0;51,0;1800,0;-1,0;-1,0;0,0;0,0
2406;1,0;51,0;1830,0;-1,0;-1,0;0,0;0,17
2407;1,0;51,0;1900,0;-1,0;-1,0;0,0;0,06
2408;1,0;51,0;1930,0;-1,0;-1,0;0,0;0,2693333333333333
2409;1,0;51,0;2000,0;-1,0;-1,0;0,0;0,0
2410;1,0;51,0;2030,0;-1,0;-1,0;0,0;0,0
2411;1,0;51,0;2100,0;-1,0;-1,0;0,0;0,0
2412;1,0;51,0;2130,0;-1,0;-1,0;0,0;0,0
2413;1,0;51,0;2200,0;-1,0;-1,0;0,0;0,0
2414;1,0;51,0;2230,0;-1,0;-1,0;0,0;0,0
2415;1,0;51,0;2300,0;-1,0;-1,0;0,0;0,0
2416;1,0;51,0;2330,0;-1,0;-1,0;0,0;0,0
2417;2,0;52,0;0,0;-1,0;-1,0;0,0;0,0
2418;2,0;52,0;30,0;-1,0;-1,0;0,0;0,0
2419;2,0;52,0;100,0;-1,0;-1,0;0,0;0,0
2420;2,0;52,0;130,0;-1,0;-1,0;0,0;0,0
2421;2,0;52,0;200,0;-1,0;-1,0;0,0;0,0
2422;2,0;52,0;230,0;-1,0;-1,0;0,0;0,0
2423;2,0;52,0;300,0;-1,0;-1,0;0,0;0,0
2424;2,0;52,0;330,0;-1,0;-1,0;0,0;0,0
2425;2,0;52,0;400,0;-1,0;-1,0;0,0;0,0
2426;2,0;52,0;430,0;-1,0;-1,0;0,0;0,0
2427;2,0;52,0;500,0;-1,0;-1,0;0,0;0,0
2428;2,0;52,0;530,0;-1,0;-1,0;0,0;0,0
2429;2,0;52,0;600,0;-1,0;-1,0;0,0;0,0
2430;2,0;52,0;630,0;-1,0;-1,0;0,0;0,0
2431;2,0;52,0;700,0;-1,0;-1,0;0,0;0,0
2432;2,0;52,0;730,0;-1,0;-1,0;0,0;0,0
2433;2,0;52,0;800,0;-1,0;-1,0;0,0;0,0
2434;2,0;52,0;830,0;-1,0;-1,0;0,0;0,0
2435;2,0;52,0;900,0;-1,0;-1,0;0,0;0,0
2436;2,0;52,0;930,0;-1,0;-1,0;0,0;0,0
2437;2,0;52,0;1000,0;-1,0;-1,0;6,0;4,494004761904764
2438;2,0;52,0;1030,0;-1,0;-1,0;17,0;24,391933333333327
2439;2,0;52,0;1100,0;-1,0;-1,0;34,0;38,69257619047619
2440;2,0;52,0;1130,0;-1,0;-1,0;46,0;49,626050000000006
2441;2,0;52,0;1200,0;-1,0;-1,0;52,0;55,26734761904761
2442;2,0;52,0;1230,0;-1,0;-1,0;56,0;56,68790238095236
2443;2,0;52,0;1300,0;-1,0;-1,0;53,0;59,28549523809525
2444;2,0;52,0;1330,0;-1,0;-1,0;56,0;62,34696190476192
2445;2,0;52,0;1400,0;-1,0;-1,0;65,0;71,54893333333334
2446;2,0;52,0;1430,0;-1,0;-1,0;79,0;77,656219047619
2447;2,0;52,0;1500,0;-1,0;-1,0;89,0;86,12478650793649
2448;2,0;52,0;1530,0;-1,0;-1,0;88,0;87,44303412698414
2449;2,0;52,0;1600,0;-1,0;-1,0;97,0;89,85141190476196
2450;2,0;52,0;1630,0;-1,0;-1,0;90,0;88,79374523809528
2451;2,0;52,0;1700,0;-1,0;-1,0;79,0;81,85333571428575
2452;2,0;52,0;1730,0;-1,0;-1,0;79,0;78,63689047619049
2453;2,0;52,0;1800,0;-1,0;-1,0;77,0;73,81934285714281
2454;2,0;52,0;1830,0;-1,0;-1,0;64,0;68,27559523809522
2455;2,0;52,0;1900,0;-1,0;-1,0;52,0;59,672123809523804
2456;2,0;52,0;1930,0;-1,0;-1,0;35,0;48,07988730158731
2457;2,0;52,0;2000,0;-1,0;-1,0;5,0;15,330857142857147
2458;2,0;52,0;2030,0;-1,0;-1,0;5,0;15,088657142857151
2459;2,0;52,0;2100,0;-1,0;-1,0;0,0;0,142
2460;2,0;52,0;2130,0;-1,0;-1,0;0,0;0,126
2461;2,0;52,0;2200,0;-1,0;-1,0;0,0;0,0
2462;2,0;52,0;2230,0;-1,0;-1,0;0,0;0,0
