;day_of_week;day_of_year;hour;Vacances_C;Férié;Real visitor number;Predicted visitor number
3459;2,0;73,0;130,0;-1,0;-1,0;0,0;0,0
3460;2,0;73,0;200,0;-1,0;-1,0;0,0;0,0
3461;2,0;73,0;230,0;-1,0;-1,0;0,0;0,0
3462;2,0;73,0;300,0;-1,0;-1,0;0,0;0,0
3463;2,0;73,0;330,0;-1,0;-1,0;0,0;0,0
3464;2,0;73,0;400,0;-1,0;-1,0;0,0;0,0
3465;2,0;73,0;430,0;-1,0;-1,0;0,0;0,0
3466;2,0;73,0;500,0;-1,0;-1,0;0,0;0,0
3467;2,0;73,0;530,0;-1,0;-1,0;0,0;0,0
3468;2,0;73,0;600,0;-1,0;-1,0;0,0;0,0
3469;2,0;73,0;630,0;-1,0;-1,0;0,0;0,0
3470;2,0;73,0;700,0;-1,0;-1,0;0,0;0,0
3471;2,0;73,0;730,0;-1,0;-1,0;0,0;0,0
3472;2,0;73,0;800,0;-1,0;-1,0;0,0;0,0
3473;2,0;73,0;830,0;-1,0;-1,0;0,0;0,0
3474;2,0;73,0;900,0;-1,0;-1,0;0,0;0,0
3475;2,0;73,0;930,0;-1,0;-1,0;0,0;0,0
3476;2,0;73,0;1000,0;-1,0;-1,0;14,0;11,496
3477;2,0;73,0;1030,0;-1,0;-1,0;176,0;161,012
3478;2,0;73,0;1100,0;-1,0;-1,0;304,0;261,126
3479;2,0;73,0;1130,0;-1,0;-1,0;362,0;319,048
3480;2,0;73,0;1200,0;-1,0;-1,0;373,0;360,866
3481;2,0;73,0;1230,0;-1,0;-1,0;377,0;382,692
3482;2,0;73,0;1300,0;-1,0;-1,0;408,0;399,196
3483;2,0;73,0;1330,0;-1,0;-1,0;473,0;434,346
3484;2,0;73,0;1400,0;-1,0;-1,0;521,0;482,996
3485;2,0;73,0;1430,0;-1,0;-1,0;591,0;554,836
3486;2,0;73,0;1500,0;-1,0;-1,0;634,0;602,998
3487;2,0;73,0;1530,0;-1,0;-1,0;661,0;642,182
3488;2,0;73,0;1600,0;-1,0;-1,0;664,0;664,204
3489;2,0;73,0;1630,0;-1,0;-1,0;667,0;659,94
3490;2,0;73,0;1700,0;-1,0;-1,0;650,0;654,528
3491;2,0;73,0;1730,0;-1,0;-1,0;660,0;667,106
3492;2,0;73,0;1800,0;-1,0;-1,0;669,0;663,426
3493;2,0;73,0;1830,0;-1,0;-1,0;660,0;654,446
3494;2,0;73,0;1900,0;-1,0;-1,0;660,0;661,13
3495;2,0;73,0;1930,0;-1,0;-1,0;668,0;664,094
3496;2,0;73,0;2000,0;-1,0;-1,0;673,0;673,81
3497;2,0;73,0;2030,0;-1,0;-1,0;640,0;619,254
3498;2,0;73,0;2100,0;-1,0;-1,0;537,0;511,134
3499;2,0;73,0;2130,0;-1,0;-1,0;358,0;332,792
3500;2,0;73,0;2200,0;-1,0;-1,0;24,0;19,834
3501;2,0;73,0;2230,0;-1,0;-1,0;24,0;19,96
3502;2,0;73,0;2300,0;-1,0;-1,0;0,0;0,0
3503;2,0;73,0;2330,0;-1,0;-1,0;0,0;0,0
3504;3,0;74,0;0,0;-1,0;-1,0;0,0;0,0
3505;3,0;74,0;30,0;-1,0;-1,0;0,0;0,0
3506;3,0;74,0;100,0;-1,0;-1,0;0,0;0,0
3507;3,0;74,0;130,0;-1,0;-1,0;0,0;0,0
3508;3,0;74,0;200,0;-1,0;-1,0;0,0;0,0
3509;3,0;74,0;230,0;-1,0;-1,0;0,0;0,0
3510;3,0;74,0;300,0;-1,0;-1,0;0,0;0,0
3511;3,0;74,0;330,0;-1,0;-1,0;0,0;0,0
3512;3,0;74,0;400,0;-1,0;-1,0;0,0;0,0
3513;3,0;74,0;430,0;-1,0;-1,0;0,0;0,0
3514;3,0;74,0;500,0;-1,0;-1,0;0,0;0,0
3515;3,0;74,0;530,0;-1,0;-1,0;0,0;0,0
3516;3,0;74,0;600,0;-1,0;-1,0;0,0;0,0
3517;3,0;74,0;630,0;-1,0;-1,0;0,0;0,0
3518;3,0;74,0;700,0;-1,0;-1,0;0,0;0,0
3519;3,0;74,0;730,0;-1,0;-1,0;0,0;0,0
3520;3,0;74,0;800,0;-1,0;-1,0;0,0;0,0
3521;3,0;74,0;830,0;-1,0;-1,0;0,0;0,0
3522;3,0;74,0;900,0;-1,0;-1,0;0,0;0,0
3523;3,0;74,0;930,0;-1,0;-1,0;0,0;0,0
3524;3,0;74,0;1000,0;-1,0;-1,0;13,0;11,43
3525;3,0;74,0;1030,0;-1,0;-1,0;158,0;159,514
3526;3,0;74,0;1100,0;-1,0;-1,0;243,0;246,246
3527;3,0;74,0;1130,0;-1,0;-1,0;312,0;307,966
3528;3,0;74,0;1200,0;-1,0;-1,0;357,0;343,42
3529;3,0;74,0;1230,0;-1,0;-1,0;357,0;375,602
3530;3,0;74,0;1300,0;-1,0;-1,0;397,0;403,846
3531;3,0;74,0;1330,0;-1,0;-1,0;460,0;445,24
3532;3,0;74,0;1400,0;-1,0;-1,0;503,0;481,016
3533;3,0;74,0;1430,0;-1,0;-1,0;574,0;547,354
3534;3,0;74,0;1500,0;-1,0;-1,0;612,0;605,112
3535;3,0;74,0;1530,0;-1,0;-1,0;638,0;647,984
3536;3,0;74,0;1600,0;-1,0;-1,0;662,0;664,726
3537;3,0;74,0;1630,0;-1,0;-1,0;668,0;665,84
3538;3,0;74,0;1700,0;-1,0;-1,0;660,0;660,982
3539;3,0;74,0;1730,0;-1,0;-1,0;664,0;658,65
3540;3,0;74,0;1800,0;-1,0;-1,0;663,0;662,396
3541;3,0;74,0;1830,0;-1,0;-1,0;660,0;652,188
3542;3,0;74,0;1900,0;-1,0;-1,0;664,0;666,084
3543;3,0;74,0;1930,0;-1,0;-1,0;663,0;637,444
3544;3,0;74,0;2000,0;-1,0;-1,0;660,0;612,028
3545;3,0;74,0;2030,0;-1,0;-1,0;614,0;563,47
3546;3,0;74,0;2100,0;-1,0;-1,0;512,0;463,296
3547;3,0;74,0;2130,0;-1,0;-1,0;339,0;307,554
3548;3,0;74,0;2200,0;-1,0;-1,0;19,0;17,97
3549;3,0;74,0;2230,0;-1,0;-1,0;19,0;18,102
3550;3,0;74,0;2300,0;-1,0;-1,0;0,0;0,0
3551;3,0;74,0;2330,0;-1,0;-1,0;0,0;0,0
3552;4,0;75,0;0,0;-1,0;-1,0;0,0;0,0
3553;4,0;75,0;30,0;-1,0;-1,0;0,0;0,0
3554;4,0;75,0;100,0;-1,0;-1,0;0,0;0,0
3555;4,0;75,0;130,0;-1,0;-1,0;0,0;0,0
3556;4,0;75,0;200,0;-1,0;-1,0;0,0;0,0
3557;4,0;75,0;230,0;-1,0;-1,0;0,0;0,0
3558;4,0;75,0;300,0;-1,0;-1,0;0,0;0,0
3559;4,0;75,0;330,0;-1,0;-1,0;0,0;0,0
3560;4,0;75,0;400,0;-1,0;-1,0;0,0;0,0
3561;4,0;75,0;430,0;-1,0;-1,0;0,0;0,0
3562;4,0;75,0;500,0;-1,0;-1,0;0,0;0,0
3563;4,0;75,0;530,0;-1,0;-1,0;0,0;0,0
3564;4,0;75,0;600,0;-1,0;-1,0;0,0;0,0
3565;4,0;75,0;630,0;-1,0;-1,0;0,0;0,0
3566;4,0;75,0;700,0;-1,0;-1,0;0,0;0,0
3567;4,0;75,0;730,0;-1,0;-1,0;0,0;0,0
3568;4,0;75,0;800,0;-1,0;-1,0;0,0;0,0
3569;4,0;75,0;830,0;-1,0;-1,0;0,0;0,0
3570;4,0;75,0;900,0;-1,0;-1,0;0,0;0,0
3571;4,0;75,0;930,0;-1,0;-1,0;0,0;0,0
3572;4,0;75,0;1000,0;-1,0;-1,0;15,0;11,526
3573;4,0;75,0;1030,0;-1,0;-1,0;201,0;158,988
3574;4,0;75,0;1100,0;-1,0;-1,0;291,0;256,68
3575;4,0;75,0;1130,0;-1,0;-1,0;363,0;324,128
3576;4,0;75,0;1200,0;-1,0;-1,0;395,0;356,338
3577;4,0;75,0;1230,0;-1,0;-1,0;420,0;385,606
3578;4,0;75,0;1300,0;-1,0;-1,0;458,0;414,166
3579;4,0;75,0;1330,0;-1,0;-1,0;498,0;450,852
3580;4,0;75,0;1400,0;-1,0;-1,0;535,0;472,51
3581;4,0;75,0;1430,0;-1,0;-1,0;609,0;542,976
3582;4,0;75,0;1500,0;-1,0;-1,0;642,0;589,922
3583;4,0;75,0;1530,0;-1,0;-1,0;664,0;633,526
3584;4,0;75,0;1600,0;-1,0;-1,0;665,0;663,632
3585;4,0;75,0;1630,0;-1,0;-1,0;670,0;657,128
3586;4,0;75,0;1700,0;-1,0;-1,0;666,0;659,66
3587;4,0;75,0;1730,0;-1,0;-1,0;670,0;654,862
3588;4,0;75,0;1800,0;-1,0;-1,0;662,0;659,704
3589;4,0;75,0;1830,0;-1,0;-1,0;665,0;657,806
3590;4,0;75,0;1900,0;-1,0;-1,0;673,0;661,134
3591;4,0;75,0;1930,0;-1,0;-1,0;652,0;642,016
3592;4,0;75,0;2000,0;-1,0;-1,0;655,0;650,442
3593;4,0;75,0;2030,0;-1,0;-1,0;599,0;578,996
3594;4,0;75,0;2100,0;-1,0;-1,0;492,0;452,356
3595;4,0;75,0;2130,0;-1,0;-1,0;370,0;301,84
3596;4,0;75,0;2200,0;-1,0;-1,0;21,0;21,114
3597;4,0;75,0;2230,0;-1,0;-1,0;21,0;21,2
3598;4,0;75,0;2300,0;-1,0;-1,0;0,0;0,0
3599;4,0;75,0;2330,0;-1,0;-1,0;0,0;0,0
3600;5,0;76,0;0,0;-1,0;-1,0;0,0;0,0
3601;5,0;76,0;30,0;-1,0;-1,0;0,0;0,0
3602;5,0;76,0;100,0;-1,0;-1,0;0,0;0,0
3603;5,0;76,0;130,0;-1,0;-1,0;0,0;0,0
3604;5,0;76,0;200,0;-1,0;-1,0;0,0;0,0
3605;5,0;76,0;230,0;-1,0;-1,0;0,0;0,0
3606;5,0;76,0;300,0;-1,0;-1,0;0,0;0,0
3607;5,0;76,0;330,0;-1,0;-1,0;0,0;0,0
3608;5,0;76,0;400,0;-1,0;-1,0;0,0;0,0
3609;5,0;76,0;430,0;-1,0;-1,0;0,0;0,0
3610;5,0;76,0;500,0;-1,0;-1,0;0,0;0,0
3611;5,0;76,0;530,0;-1,0;-1,0;0,0;0,0
3612;5,0;76,0;600,0;-1,0;-1,0;0,0;0,0
3613;5,0;76,0;630,0;-1,0;-1,0;0,0;0,0
3614;5,0;76,0;700,0;-1,0;-1,0;0,0;0,0
3615;5,0;76,0;730,0;-1,0;-1,0;0,0;0,0
3616;5,0;76,0;800,0;-1,0;-1,0;0,0;0,0
3617;5,0;76,0;830,0;-1,0;-1,0;0,0;0,0
3618;5,0;76,0;900,0;-1,0;-1,0;0,0;0,0
3619;5,0;76,0;930,0;-1,0;-1,0;0,0;0,0
3620;5,0;76,0;1000,0;-1,0;-1,0;13,0;10,798
3621;5,0;76,0;1030,0;-1,0;-1,0;170,0;159,718
3622;5,0;76,0;1100,0;-1,0;-1,0;261,0;246,11
3623;5,0;76,0;1130,0;-1,0;-1,0;328,0;302,792
3624;5,0;76,0;1200,0;-1,0;-1,0;353,0;331,046
3625;5,0;76,0;1230,0;-1,0;-1,0;381,0;353,368
3626;5,0;76,0;1300,0;-1,0;-1,0;401,0;384,346
3627;5,0;76,0;1330,0;-1,0;-1,0;430,0;420,064
3628;5,0;76,0;1400,0;-1,0;-1,0;482,0;454,816
3629;5,0;76,0;1430,0;-1,0;-1,0;548,0;528,402
3630;5,0;76,0;1500,0;-1,0;-1,0;606,0;584,414
3631;5,0;76,0;1530,0;-1,0;-1,0;625,0;621,708
3632;5,0;76,0;1600,0;-1,0;-1,0;647,0;646,04
3633;5,0;76,0;1630,0;-1,0;-1,0;660,0;655,104
3634;5,0;76,0;1700,0;-1,0;-1,0;668,0;651,674
3635;5,0;76,0;1730,0;-1,0;-1,0;673,0;648,782
3636;5,0;76,0;1800,0;-1,0;-1,0;660,0;651,862
3637;5,0;76,0;1830,0;-1,0;-1,0;640,0;635,928
3638;5,0;76,0;1900,0;-1,0;-1,0;610,0;601,886
3639;5,0;76,0;1930,0;-1,0;-1,0;606,0;558,884
3640;5,0;76,0;2000,0;-1,0;-1,0;585,0;527,262
3641;5,0;76,0;2030,0;-1,0;-1,0;511,0;456,32
3642;5,0;76,0;2100,0;-1,0;-1,0;428,0;372,76
3643;5,0;76,0;2130,0;-1,0;-1,0;275,0;235,506
3644;5,0;76,0;2200,0;-1,0;-1,0;19,0;18,968
3645;5,0;76,0;2230,0;-1,0;-1,0;19,0;19,118
3646;5,0;76,0;2300,0;-1,0;-1,0;0,0;0,0
3647;5,0;76,0;2330,0;-1,0;-1,0;0,0;0,0
3648;6,0;77,0;0,0;-1,0;-1,0;0,0;0,0
3649;6,0;77,0;30,0;-1,0;-1,0;0,0;0,0
3650;6,0;77,0;100,0;-1,0;-1,0;0,0;0,0
3651;6,0;77,0;130,0;-1,0;-1,0;0,0;0,0
3652;6,0;77,0;200,0;-1,0;-1,0;0,0;0,0
3653;6,0;77,0;230,0;-1,0;-1,0;0,0;0,0
3654;6,0;77,0;300,0;-1,0;-1,0;0,0;0,0
3655;6,0;77,0;330,0;-1,0;-1,0;0,0;0,0
3656;6,0;77,0;400,0;-1,0;-1,0;0,0;0,0
3657;6,0;77,0;430,0;-1,0;-1,0;0,0;0,0
3658;6,0;77,0;500,0;-1,0;-1,0;0,0;0,0
3659;6,0;77,0;530,0;-1,0;-1,0;0,0;0,0
3660;6,0;77,0;600,0;-1,0;-1,0;0,0;0,0
3661;6,0;77,0;630,0;-1,0;-1,0;0,0;0,0
3662;6,0;77,0;700,0;-1,0;-1,0;0,0;0,0
3663;6,0;77,0;730,0;-1,0;-1,0;0,0;0,0
3664;6,0;77,0;800,0;-1,0;-1,0;0,0;0,0
3665;6,0;77,0;830,0;-1,0;-1,0;0,0;0,0
3666;6,0;77,0;900,0;-1,0;-1,0;0,0;0,0
3667;6,0;77,0;930,0;-1,0;-1,0;0,0;0,0
3668;6,0;77,0;1000,0;-1,0;-1,0;12,0;10,808
3669;6,0;77,0;1030,0;-1,0;-1,0;238,0;230,282
3670;6,0;77,0;1100,0;-1,0;-1,0;472,0;391,578
3671;6,0;77,0;1130,0;-1,0;-1,0;607,0;518,012
3672;6,0;77,0;1200,0;-1,0;-1,0;675,0;614,858
3673;6,0;77,0;1230,0;-1,0;-1,0;676,0;664,042
3674;6,0;77,0;1300,0;-1,0;-1,0;679,0;658,964
3675;6,0;77,0;1330,0;-1,0;-1,0;672,0;659,654
3676;6,0;77,0;1400,0;-1,0;-1,0;678,0;669,356
3677;6,0;77,0;1430,0;-1,0;-1,0;677,0;678,388
3678;6,0;77,0;1500,0;-1,0;-1,0;669,0;680,92
3679;6,0;77,0;1530,0;-1,0;-1,0;675,0;676,536
3680;6,0;77,0;1600,0;-1,0;-1,0;672,0;677,76
3681;6,0;77,0;1630,0;-1,0;-1,0;666,0;677,348
3682;6,0;77,0;1700,0;-1,0;-1,0;659,0;679,032
3683;6,0;77,0;1730,0;-1,0;-1,0;659,0;664,098
3684;6,0;77,0;1800,0;-1,0;-1,0;619,0;640,788
3685;6,0;77,0;1830,0;-1,0;-1,0;603,0;603,706
3686;6,0;77,0;1900,0;-1,0;-1,0;575,0;563,978
3687;6,0;77,0;1930,0;-1,0;-1,0;525,0;517,66
3688;6,0;77,0;2000,0;-1,0;-1,0;482,0;465,148
3689;6,0;77,0;2030,0;-1,0;-1,0;423,0;399,4
3690;6,0;77,0;2100,0;-1,0;-1,0;328,0;309,28
3691;6,0;77,0;2130,0;-1,0;-1,0;222,0;206,368
3692;6,0;77,0;2200,0;-1,0;-1,0;12,0;16,944
3693;6,0;77,0;2230,0;-1,0;-1,0;12,0;17,004
3694;6,0;77,0;2300,0;-1,0;-1,0;0,0;0,0
3695;6,0;77,0;2330,0;-1,0;-1,0;0,0;0,0
3696;0,0;78,0;0,0;-1,0;-1,0;0,0;0,0
3697;0,0;78,0;30,0;-1,0;-1,0;0,0;0,0
3698;0,0;78,0;100,0;-1,0;-1,0;0,0;0,0
3699;0,0;78,0;130,0;-1,0;-1,0;0,0;0,0
3700;0,0;78,0;200,0;-1,0;-1,0;0,0;0,0
3701;0,0;78,0;230,0;-1,0;-1,0;0,0;0,0
3702;0,0;78,0;300,0;-1,0;-1,0;0,0;0,0
3703;0,0;78,0;330,0;-1,0;-1,0;0,0;0,0
3704;0,0;78,0;400,0;-1,0;-1,0;0,0;0,0
3705;0,0;78,0;430,0;-1,0;-1,0;0,0;0,0
3706;0,0;78,0;500,0;-1,0;-1,0;0,0;0,0
3707;0,0;78,0;530,0;-1,0;-1,0;0,0;0,0
3708;0,0;78,0;600,0;-1,0;-1,0;0,0;0,0
3709;0,0;78,0;630,0;-1,0;-1,0;0,0;0,0
3710;0,0;78,0;700,0;-1,0;-1,0;0,0;0,0
3711;0,0;78,0;730,0;-1,0;-1,0;0,0;0,0
3712;0,0;78,0;800,0;-1,0;-1,0;0,0;0,0
3713;0,0;78,0;830,0;-1,0;-1,0;0,0;0,0
3714;0,0;78,0;900,0;-1,0;-1,0;0,0;0,0
3715;0,0;78,0;930,0;-1,0;-1,0;0,0;0,0
3716;0,0;78,0;1000,0;-1,0;-1,0;0,0;0,0
3717;0,0;78,0;1030,0;-1,0;-1,0;0,0;0,0
3718;0,0;78,0;1100,0;-1,0;-1,0;0,0;0,0
3719;0,0;78,0;1130,0;-1,0;-1,0;0,0;0,0
3720;0,0;78,0;1200,0;-1,0;-1,0;0,0;0,0
3721;0,0;78,0;1230,0;-1,0;-1,0;0,0;0,0
3722;0,0;78,0;1300,0;-1,0;-1,0;0,0;0,0
3723;0,0;78,0;1330,0;-1,0;-1,0;0,0;0,0
3724;0,0;78,0;1400,0;-1,0;-1,0;0,0;0,0
3725;0,0;78,0;1430,0;-1,0;-1,0;0,0;0,0
3726;0,0;78,0;1500,0;-1,0;-1,0;0,0;0,0
3727;0,0;78,0;1530,0;-1,0;-1,0;0,0;0,0
3728;0,0;78,0;1600,0;-1,0;-1,0;0,0;0,0
3729;0,0;78,0;1630,0;-1,0;-1,0;0,0;0,0
3730;0,0;78,0;1700,0;-1,0;-1,0;0,0;0,0
3731;0,0;78,0;1730,0;-1,0;-1,0;0,0;0,0
3732;0,0;78,0;1800,0;-1,0;-1,0;0,0;0,0
3733;0,0;78,0;1830,0;-1,0;-1,0;0,0;0,0
3734;0,0;78,0;1900,0;-1,0;-1,0;0,0;0,0
3735;0,0;78,0;1930,0;-1,0;-1,0;0,0;0,0
3736;0,0;78,0;2000,0;-1,0;-1,0;0,0;0,0
3737;0,0;78,0;2030,0;-1,0;-1,0;0,0;0,0
3738;0,0;78,0;2100,0;-1,0;-1,0;0,0;0,0
3739;0,0;78,0;2130,0;-1,0;-1,0;0,0;0,0
3740;0,0;78,0;2200,0;-1,0;-1,0;0,0;0,0
3741;0,0;78,0;2230,0;-1,0;-1,0;0,0;0,0
3742;0,0;78,0;2300,0;-1,0;-1,0;0,0;0,0
3743;0,0;78,0;2330,0;-1,0;-1,0;0,0;0,0
3744;1,0;79,0;0,0;-1,0;-1,0;0,0;0,0
3745;1,0;79,0;30,0;-1,0;-1,0;0,0;0,0
3746;1,0;79,0;100,0;-1,0;-1,0;0,0;0,0
3747;1,0;79,0;130,0;-1,0;-1,0;0,0;0,0
3748;1,0;79,0;200,0;-1,0;-1,0;0,0;0,0
3749;1,0;79,0;230,0;-1,0;-1,0;0,0;0,0
3750;1,0;79,0;300,0;-1,0;-1,0;0,0;0,0
3751;1,0;79,0;330,0;-1,0;-1,0;0,0;0,0
3752;1,0;79,0;400,0;-1,0;-1,0;0,0;0,0
3753;1,0;79,0;430,0;-1,0;-1,0;0,0;0,0
3754;1,0;79,0;500,0;-1,0;-1,0;0,0;0,0
3755;1,0;79,0;530,0;-1,0;-1,0;0,0;0,0
3756;1,0;79,0;600,0;-1,0;-1,0;0,0;0,0
3757;1,0;79,0;630,0;-1,0;-1,0;0,0;0,0
3758;1,0;79,0;700,0;-1,0;-1,0;0,0;0,0
3759;1,0;79,0;730,0;-1,0;-1,0;0,0;0,0
3760;1,0;79,0;800,0;-1,0;-1,0;0,0;0,0
3761;1,0;79,0;830,0;-1,0;-1,0;0,0;0,0
3762;1,0;79,0;900,0;-1,0;-1,0;0,0;0,0
3763;1,0;79,0;930,0;-1,0;-1,0;0,0;0,0
3764;1,0;79,0;1000,0;-1,0;-1,0;11,0;10,44
3765;1,0;79,0;1030,0;-1,0;-1,0;206,0;177,126
3766;1,0;79,0;1100,0;-1,0;-1,0;314,0;277,874
3767;1,0;79,0;1130,0;-1,0;-1,0;387,0;360,57
3768;1,0;79,0;1200,0;-1,0;-1,0;421,0;399,902
3769;1,0;79,0;1230,0;-1,0;-1,0;466,0;412,962
3770;1,0;79,0;1300,0;-1,0;-1,0;501,0;424,626
3771;1,0;79,0;1330,0;-1,0;-1,0;517,0;448,612
3772;1,0;79,0;1400,0;-1,0;-1,0;549,0;493,648
3773;1,0;79,0;1430,0;-1,0;-1,0;603,0;575,516
3774;1,0;79,0;1500,0;-1,0;-1,0;672,0;621,878
3775;1,0;79,0;1530,0;-1,0;-1,0;673,0;665,676
3776;1,0;79,0;1600,0;-1,0;-1,0;651,0;657,882
3777;1,0;79,0;1630,0;-1,0;-1,0;666,0;666,156
3778;1,0;79,0;1700,0;-1,0;-1,0;668,0;663,872
3779;1,0;79,0;1730,0;-1,0;-1,0;656,0;676,316
3780;1,0;79,0;1800,0;-1,0;-1,0;660,0;671,148
3781;1,0;79,0;1830,0;-1,0;-1,0;648,0;663,742
3782;1,0;79,0;1900,0;-1,0;-1,0;647,0;651,156
3783;1,0;79,0;1930,0;-1,0;-1,0;661,0;640,938
3784;1,0;79,0;2000,0;-1,0;-1,0;661,0;659,434
3785;1,0;79,0;2030,0;-1,0;-1,0;603,0;611,964
3786;1,0;79,0;2100,0;-1,0;-1,0;502,0;502,168
3787;1,0;79,0;2130,0;-1,0;-1,0;331,0;369,794
3788;1,0;79,0;2200,0;-1,0;-1,0;19,0;20,308
3789;1,0;79,0;2230,0;-1,0;-1,0;19,0;20,21
3790;1,0;79,0;2300,0;-1,0;-1,0;0,0;0,0
3791;1,0;79,0;2330,0;-1,0;-1,0;0,0;0,0
3792;2,0;80,0;0,0;-1,0;-1,0;0,0;0,0
3793;2,0;80,0;30,0;-1,0;-1,0;0,0;0,0
3794;2,0;80,0;100,0;-1,0;-1,0;0,0;0,0
3795;2,0;80,0;130,0;-1,0;-1,0;0,0;0,0
3796;2,0;80,0;200,0;-1,0;-1,0;0,0;0,0
3797;2,0;80,0;230,0;-1,0;-1,0;0,0;0,0
3798;2,0;80,0;300,0;-1,0;-1,0;0,0;0,0
3799;2,0;80,0;330,0;-1,0;-1,0;0,0;0,0
3800;2,0;80,0;400,0;-1,0;-1,0;0,0;0,0
3801;2,0;80,0;430,0;-1,0;-1,0;0,0;0,0
3802;2,0;80,0;500,0;-1,0;-1,0;0,0;0,0
3803;2,0;80,0;530,0;-1,0;-1,0;0,0;0,0
3804;2,0;80,0;600,0;-1,0;-1,0;0,0;0,0
3805;2,0;80,0;630,0;-1,0;-1,0;0,0;0,0
3806;2,0;80,0;700,0;-1,0;-1,0;0,0;0,0
3807;2,0;80,0;730,0;-1,0;-1,0;0,0;0,0
3808;2,0;80,0;800,0;-1,0;-1,0;0,0;0,0
3809;2,0;80,0;830,0;-1,0;-1,0;0,0;0,0
3810;2,0;80,0;900,0;-1,0;-1,0;0,0;0,0
3811;2,0;80,0;930,0;-1,0;-1,0;0,0;0,0
3812;2,0;80,0;1000,0;-1,0;-1,0;13,0;10,818
3813;2,0;80,0;1030,0;-1,0;-1,0;181,0;167,782
3814;2,0;80,0;1100,0;-1,0;-1,0;272,0;263,76
3815;2,0;80,0;1130,0;-1,0;-1,0;333,0;331,628
3816;2,0;80,0;1200,0;-1,0;-1,0;384,0;370,954
3817;2,0;80,0;1230,0;-1,0;-1,0;419,0;389,818
3818;2,0;80,0;1300,0;-1,0;-1,0;469,0;405,034
3819;2,0;80,0;1330,0;-1,0;-1,0;515,0;440,184
3820;2,0;80,0;1400,0;-1,0;-1,0;573,0;490,126
3821;2,0;80,0;1430,0;-1,0;-1,0;628,0;565,152
3822;2,0;80,0;1500,0;-1,0;-1,0;672,0;608,032
3823;2,0;80,0;1530,0;-1,0;-1,0;660,0;643,38
3824;2,0;80,0;1600,0;-1,0;-1,0;663,0;662,506
3825;2,0;80,0;1630,0;-1,0;-1,0;671,0;655,394
3826;2,0;80,0;1700,0;-1,0;-1,0;665,0;651,69
3827;2,0;80,0;1730,0;-1,0;-1,0;663,0;662,238
3828;2,0;80,0;1800,0;-1,0;-1,0;663,0;665,398
3829;2,0;80,0;1830,0;-1,0;-1,0;660,0;656,232
3830;2,0;80,0;1900,0;-1,0;-1,0;652,0;654,418
3831;2,0;80,0;1930,0;-1,0;-1,0;665,0;657,198
3832;2,0;80,0;2000,0;-1,0;-1,0;652,0;659,982
3833;2,0;80,0;2030,0;-1,0;-1,0;625,0;617,344
3834;2,0;80,0;2100,0;-1,0;-1,0;540,0;508,862
3835;2,0;80,0;2130,0;-1,0;-1,0;393,0;361,348
3836;2,0;80,0;2200,0;-1,0;-1,0;24,0;20,696
3837;2,0;80,0;2230,0;-1,0;-1,0;24,0;20,744
3838;2,0;80,0;2300,0;-1,0;-1,0;0,0;0,0
3839;2,0;80,0;2330,0;-1,0;-1,0;0,0;0,0
3840;3,0;81,0;0,0;-1,0;-1,0;0,0;0,0
3841;3,0;81,0;30,0;-1,0;-1,0;0,0;0,0
3842;3,0;81,0;100,0;-1,0;-1,0;0,0;0,0
3843;3,0;81,0;130,0;-1,0;-1,0;0,0;0,0
3844;3,0;81,0;200,0;-1,0;-1,0;0,0;0,0
3845;3,0;81,0;230,0;-1,0;-1,0;0,0;0,0
3846;3,0;81,0;300,0;-1,0;-1,0;0,0;0,0
3847;3,0;81,0;330,0;-1,0;-1,0;0,0;0,0
3848;3,0;81,0;400,0;-1,0;-1,0;0,0;0,0
3849;3,0;81,0;430,0;-1,0;-1,0;0,0;0,0
3850;3,0;81,0;500,0;-1,0;-1,0;0,0;0,0
3851;3,0;81,0;530,0;-1,0;-1,0;0,0;0,0
3852;3,0;81,0;600,0;-1,0;-1,0;0,0;0,0
3853;3,0;81,0;630,0;-1,0;-1,0;0,0;0,0
3854;3,0;81,0;700,0;-1,0;-1,0;0,0;0,0
3855;3,0;81,0;730,0;-1,0;-1,0;0,0;0,0
3856;3,0;81,0;800,0;-1,0;-1,0;0,0;0,0
3857;3,0;81,0;830,0;-1,0;-1,0;0,0;0,0
3858;3,0;81,0;900,0;-1,0;-1,0;0,0;0,0
3859;3,0;81,0;930,0;-1,0;-1,0;0,0;0,0
3860;3,0;81,0;1000,0;-1,0;-1,0;14,0;10,472
3861;3,0;81,0;1030,0;-1,0;-1,0;187,0;154,334
3862;3,0;81,0;1100,0;-1,0;-1,0;303,0;231,982
3863;3,0;81,0;1130,0;-1,0;-1,0;378,0;290,066
3864;3,0;81,0;1200,0;-1,0;-1,0;403,0;316,974
3865;3,0;81,0;1230,0;-1,0;-1,0;412,0;334,772
3866;3,0;81,0;1300,0;-1,0;-1,0;448,0;367,69
3867;3,0;81,0;1330,0;-1,0;-1,0;502,0;431,188
3868;3,0;81,0;1400,0;-1,0;-1,0;569,0;476,682
3869;3,0;81,0;1430,0;-1,0;-1,0;639,0;545,828
3870;3,0;81,0;1500,0;-1,0;-1,0;672,0;610,376
3871;3,0;81,0;1530,0;-1,0;-1,0;672,0;647,836
3872;3,0;81,0;1600,0;-1,0;-1,0;668,0;664,414
3873;3,0;81,0;1630,0;-1,0;-1,0;661,0;657,496
